value__permutation_entropy__dimension_3__tau_1,value__permutation_entropy__dimension_4__tau_1,value__partial_autocorrelation__lag_3,value__ar_coefficient__coeff_2__k_10,value__permutation_entropy__dimension_5__tau_1,value__permutation_entropy__dimension_6__tau_1,value__number_cwt_peaks__n_1,value__number_peaks__n_1,value__permutation_entropy__dimension_7__tau_1,value__ar_coefficient__coeff_1__k_10,"value__fft_aggregated__aggtype_""kurtosis""",value__maximum,value__absolute_maximum,value__mean_n_absolute_max__number_of_maxima_7,"value__agg_linear_trend__attr_""stderr""__chunk_len_50__f_agg_""max""",value__minimum,"value__fft_coefficient__attr_""abs""__coeff_63","value__agg_linear_trend__attr_""stderr""__chunk_len_50__f_agg_""min""","value__fft_coefficient__attr_""abs""__coeff_58",value__value_count__value_0,target
1.7916981527269045,2.963286215307678,-0.2084962570402471,0.1545825466559445,4.121087480088325,5.321913483016348,1500.0,6187.0,6.492209208538929,0.9431986270750508,5.558072119767006,0.1350708,0.1490479,0.1219264428571428,6.950507985655064e-06,-0.1490479,2.3723547301508345,6.89757544291626e-06,0.107814017891744,28.0,1
1.546452767127513,2.4475231723442805,-0.0257625711069072,-0.3211482191622491,3.420276334685857,4.447855080517963,677.0,2913.0,5.445013663482585,1.561873628446908,9.84754526646922,0.09674072,0.09674072,0.0944039485714285,7.15221512999014e-06,-0.0670166,1.206165743237405,6.320601382654069e-06,1.4362282753884326,24.0,0
1.3153138978952348,1.953286529009892,-0.0177802707061674,-0.7532200202619964,2.633226247949083,3.3471135810226045,787.0,1702.0,4.022610280109799,1.876432777177024,19.590792626102967,0.2634277,0.2634277,0.2399771571428571,1.909232911042598e-05,-0.1625977,2.169894575320088,1.4765732116494848e-05,1.3460723315821457,21.0,0
1.487792785031409,2.2444652852600258,-0.743646353405118,1.062502310803705,3.020203055248596,3.827638476274416,946.0,2571.0,4.569529303360646,0.8502418572472761,9.02650143434679,0.1374512,0.1822205,0.1776253857142857,1.4388382932115708e-05,-0.1822205,2.5777090539867045,1.5218642627107404e-05,2.3653477134068366,13.0,0
1.5739168614553352,2.503584504792748,0.1605976917894264,-1.145793549261021,3.5137885196548684,4.582244832231424,852.0,3067.0,5.6106469047592125,1.880878220992077,11.591698517536418,0.1341248,0.1341248,0.1277030142857143,1.284932287459346e-05,-0.1315308,2.0004444597932243,1.0816326062682655e-05,0.2852746583847649,50.0,0
1.6796595098592888,2.698696755441177,0.6821314087637645,0.3863372942778887,3.7857282810431983,4.929507134483446,1058.0,3955.0,6.006626299579443,-0.0614003735386598,13.342786590042902,0.3766174,0.3766174,0.3296901142857143,1.7203447464233866e-05,-0.3580322,0.8915731938878807,1.5438795588372316e-05,0.1233532024053795,28.0,0
1.5787999879466268,2.519159386135682,-0.2969110156129685,-0.1169872075322311,3.533639858876776,4.605424081216206,864.0,3103.0,5.622553706345541,1.501280214452439,10.82440687052212,0.1502991,0.1502991,0.1358991285714285,1.1514477563356214e-05,-0.08135986,0.4023070421978489,7.718470066360749e-06,0.2722878524848168,72.0,0
1.4127598560098336,2.160074856774537,-0.5320865465744327,0.7046673992658842,2.9538848558609,3.776387052331648,970.0,2204.0,4.541946193968762,0.7640086476307197,5.45775624821197,0.5655212,0.5655212,0.5475856285714287,4.397684358999417e-05,-0.3894653,6.887946468307826,3.200754520462318e-05,2.7096044458213897,8.0,1
1.150494614524007,1.6336461797531068,0.0572130419801025,-1.0149129020649237,2.1662732258732795,2.723023452170489,601.0,1104.0,3.2775859206213585,1.915812313268629,16.302417753061423,0.5205078,0.6013794,0.5636334999999999,4.2316842026218986e-05,-0.6013794,4.184827428175177,4.141545220464581e-05,6.076754117653522,4.0,1
1.4159378349114715,2.002331470899586,-0.2342689364384849,0.144921494103019,2.621067818333621,3.2547077574334184,703.0,2228.0,3.8655884530374776,1.8058100860490072,21.408591018761392,0.5755005,0.630127,0.6166469285714287,5.740549260449067e-05,-0.630127,2.362435234485662,5.177694223331442e-05,4.638534906575765,9.0,0
1.3741296827165714,2.0179101868621814,-0.4307534120882191,-0.1505530155991832,2.6647480031283,3.3315464107890067,1128.0,2000.0,3.956211511852082,1.4794326896332983,18.47400028824256,0.164093,0.2026978,0.1967424714285714,1.2531708951753012e-05,-0.2026978,0.8282053818974134,1.3798476345684762e-05,2.168015709821677,13.0,0
1.5019041498000774,2.2906896672450263,-0.2161436821695648,-0.2248597199004499,3.127373016072293,4.002442637683065,1022.0,2643.0,4.826576878840557,1.3092170655761994,7.216578182561816,0.1766663,0.2322998,0.1904994428571428,1.5028603779775154e-05,-0.2322998,3.2182358741904045,1.6933998658165215e-05,0.7858952333858856,18.0,0
1.2370712388059977,1.8068348075359912,-0.1703165358673558,-0.9374008924506742,2.4243171570386632,3.0743620472211632,695.0,1433.0,3.724909073249884,2.074523059947303,18.658480221814106,0.6880798,0.6880798,0.6683306142857143,5.247944211497967e-05,-0.4131775,19.033119674305343,4.336079615027456e-05,7.28342796290461,5.0,1
1.279584411780074,1.8935620608387933,-0.0460750519861274,-1.0029301297269042,2.55571079453953,3.2529577431808017,894.0,1562.0,3.9150772846665705,1.7505672559884256,12.289649946158375,0.1394958,0.1394958,0.1290021714285714,1.1916875544116489e-05,-0.1094666,2.8862640947623706,9.690372961766316e-06,1.5325533409224843,13.0,0
1.7464014846898754,2.719314490788724,-0.7641300982296938,0.6951598739410493,3.6783071051197496,4.667029479996843,1230.0,4758.0,5.612677299436158,1.1333396919993104,15.421123581065828,0.3605347,0.3605347,0.3423243857142857,1.9907666505744124e-05,-0.2086792,1.825178538984112,1.718650782643561e-05,6.266261186925934,17.0,0
1.788330563384109,3.0793803074579893,-0.1698772942164925,0.1844931049168947,4.427715574617496,5.862337943998231,1518.0,6484.0,7.260943602765253,0.8866905445943764,5.41653530901345,0.08288574,0.08288574,0.0728236614285714,4.384689060936969e-06,-0.08215332,0.4483674797690758,4.594386703240317e-06,0.2238555562716213,36.0,0
1.6919401957093942,2.6994880608761576,-0.6005083227931703,0.4266784197070726,3.728761020440502,4.80029201640497,1075.0,4099.0,5.824319321672935,1.3116234156761184,14.158827455282712,0.2279663,0.2279663,0.216047,1.4837884774070648e-05,-0.1969299,1.0475010013397623,1.2070888611199327e-05,0.6664421254192112,22.0,0
1.4375572938839691,2.154764202828088,-0.3926924926009455,0.0875708670312865,2.9323036714076376,3.7493675026202937,773.0,2301.0,4.537903230505252,1.5163804164349224,13.54906199323604,0.1689758,0.1689758,0.1538347428571428,1.2304999526500309e-05,-0.1412048,0.8174875524898471,1.393001636021338e-05,0.9171482823325976,23.0,0
1.763738624580332,3.0777560086541467,-0.1469258918670168,-0.2519180746490858,4.388509896110276,5.760617232955122,1378.0,5069.0,7.105819537704477,1.1515640895943735,6.820394205949082,0.07565308,0.07748413,0.07259696,4.08173996046995e-06,-0.07748413,0.4163978592662731,4.078328756013383e-06,0.2113405621264942,41.0,0
1.3155128115566186,1.959769440634364,0.2892428312134024,-1.062787608007134,2.6495547972843827,3.3664169276870024,789.0,1725.0,4.048936403294633,2.012203687771112,19.393521654388746,0.1808777,0.240509,0.2305603,1.763612582726524e-05,-0.240509,3.442168738095714,1.9973670999433944e-05,3.1045213875131625,17.0,0
1.122918352875629,1.5896274143896392,0.7317606217680781,-2.647375885814587,2.1055193627059414,2.6531227991770354,555.0,1000.0,3.206147908913489,2.6650782080809243,25.44244468822787,0.5306396,0.6418152,0.6337411142857142,5.946555636169663e-05,-0.6418152,1.7632982176265402,5.592036555232726e-05,0.1374931084555808,15.0,0
1.14845382187264,1.653000490302756,0.6678440637175643,-2.3095541803368973,2.2057179522890897,2.7971144326442428,631.0,1106.0,3.402883959347392,2.5335092847009646,23.9418619050549,0.6576538,0.6576538,0.6081455571428572,4.870110715072927e-05,-0.4263916,2.7663131154780136,3.630229829046856e-05,2.7522685718501942,2.0,1
1.326639055525997,1.972938130750153,0.0671665514977836,-0.7775236454012215,2.655579212273736,3.364509172808533,910.0,1799.0,4.048526822698964,1.8919865474347577,19.71228516001007,0.2434998,0.2746887,0.2628348142857143,2.08667749122987e-05,-0.2746887,11.85038361634637,2.478050420805764e-05,13.37301217246909,10.0,1
1.3191312218504392,2.012771639188948,0.1454574176365778,-1.3889678287872833,2.771578573561598,3.570511079280698,758.0,1771.0,4.3550700912070175,2.0152590356148394,17.075924545459134,0.9555664,1.0,1.0,9.04951198727922e-05,-1.0,23.148644239266805,9.048978930100054e-05,19.15803765804241,10.0,1
1.5180146293788044,2.335713391466641,0.1185639954856781,-0.9065922093951632,3.2137963499090505,4.134424652780709,975.0,2700.0,4.996443237489993,1.95627972688934,19.3176648691724,0.1601563,0.1859131,0.1779349285714286,1.1880626176423845e-05,-0.1859131,1.2351358784979722,1.332170959396074e-05,0.5886943652825751,28.0,0
1.6750896435608928,2.5422526709892184,-0.342040189216131,-0.1013522836603529,3.441272029645251,4.361918648330844,948.0,3924.0,5.24668168155018,1.3912856639400286,11.052916672485038,0.2302551,0.2302551,0.2104579428571428,1.4925746994634572e-05,-0.1209717,4.388950905578536,1.1273857122371729e-05,0.1894125985679332,10.0,1
1.5275115274397135,2.27042733722702,-0.5690108148993022,0.2469954221150764,3.0429509976659093,3.840870039467615,913.0,2834.0,4.595349866594938,1.4651860746229384,23.32331810634296,0.3603516,0.5924072,0.5756443571428571,2.2008476806432543e-05,-0.5924072,6.214709470392681,2.943210104422407e-05,3.5894420771968525,9.0,0
1.1040399930873537,1.5463829707648795,0.6090371285889724,-2.3241557342351293,2.0263872580875413,2.533640046015214,469.0,959.0,3.051377879752573,2.559864718638871,27.30298161144873,0.9999695,1.0,0.9981515142857142,9.052848549787916e-05,-1.0,6.035314816922804,6.5552813526397e-05,1.0070831041800965,9.0,0
1.5544718855953867,2.3268828141678712,-0.1532658719015965,-0.2410004318326534,3.156112547105588,4.027273779584682,923.0,2950.0,4.859034239938415,1.3174446559469697,7.621969262923266,0.1448364,0.1448364,0.1007559671428571,7.636950079667299e-06,-0.08813477,6.473640962596485,6.438079496397992e-06,2.252533968965268,31.0,1
1.3749137755413126,2.053391732432015,-0.2254599203370434,-0.2279416346755258,2.779193871816484,3.5341386952791005,684.0,2024.0,4.274080371009594,1.7453950464480752,20.1706692898354,0.3678894,0.3678894,0.3418535428571428,1.704598221165267e-05,-0.2514954,1.0038749109954657,1.5138259899138775e-05,5.066731013084061,7.0,0
1.2016965439356877,1.6929474228330907,-0.3240967552249285,-0.1717247062070205,2.221999768395095,2.7807075651187265,799.0,1277.0,3.31706172496399,1.6217328925527503,15.940352595746123,0.1115417,0.1115417,0.1112714428571428,1.001309390051132e-05,-0.1026306,2.3425342553915858,9.0847279005861e-06,0.3666216726573426,15.0,1
1.1511756140525409,1.6480178746471723,0.5324142224437062,-1.167396457798065,2.188037498740612,2.7582335496365387,667.0,1114.0,3.337461059494365,2.2168391854039364,34.08753117255641,0.5103455,0.5645142,0.5506417428571428,4.158823144244413e-05,-0.5645142,4.360853267541988,4.783011996773218e-05,3.285037094320098,7.0,1
1.1920775549073044,1.7211208058806604,0.1092960657112159,-1.1761984431105263,2.3035518239645887,2.9196865306600337,840.0,1217.0,3.530095649948989,1.9744910361688583,15.381691918334877,0.1272583,0.1272583,0.1257803714285714,9.80324670211954e-06,-0.1267395,0.6847756531037705,9.613564194691248e-06,0.8326534919976234,14.0,0
1.3461945515946925,2.023800043493092,0.1585058121207682,-0.7708262420345664,2.760913718459616,3.5406473997410552,804.0,1874.0,4.303768473208471,1.8667686862919504,18.29808876797998,0.3200073,0.3815613,0.3622567428571428,3.165643848523439e-05,-0.3815613,4.838897144516738,3.273352766706778e-05,4.514966021051396,5.0,0
1.3513651044656876,1.9960929048171407,-0.223606684868254,-0.1924950896411521,2.69186550774798,3.417777419251106,772.0,1879.0,4.116859903619354,1.6368873078305508,14.1728317322982,0.2971497,0.2971497,0.2916129142857143,2.253810195368925e-05,-0.2879944,0.8689869477101054,2.432734371226607e-05,1.5973382754053382,15.0,0
1.7823401464739046,3.0220322274996145,-0.5425576082777233,0.5850208609998093,4.332426810193597,5.723113564236998,1234.0,5490.0,7.079291341058438,0.9809458552933848,6.780847391110696,0.037323,0.08001709,0.0758274628571428,3.926774927596296e-06,-0.08001709,1.141542660661049,5.488117719545319e-06,0.2472797061652825,61.0,0
1.2899344594402855,1.8748105085585487,-0.0982540750103245,-0.5163087092819947,2.5020609293891245,3.153388780786968,757.0,1632.0,3.7781928765766537,1.8081888310925096,16.882644345940506,0.4291687,0.4320374,0.4274292,3.826873588079539e-05,-0.4320374,9.476866318399246,3.544300411189116e-05,6.155696029188651,15.0,1
1.3911895737861066,2.0861995175367323,-0.1119309876966863,-0.5486934430432837,2.818104501253908,3.594588545357384,936.0,2006.0,4.310216176755104,1.4624277927240104,8.323821111819594,0.1091919,0.1231384,0.1149597,7.945195567926351e-06,-0.1231384,0.8397031968115802,8.51128137272897e-06,1.1742392308957494,17.0,0
1.5095574717123543,2.338567933581205,-0.4249173263793617,0.198425057422191,3.228303699630126,4.162125578387121,972.0,2693.0,5.045680506464832,1.187124271003926,7.596636612444285,0.1105347,0.1105347,0.1086949142857142,8.853811861197488e-06,-0.08740234,0.6414880748048746,7.304348371033558e-06,1.829120341563411,25.0,0
1.4169445336378748,2.0643694211325894,-0.3546387503677375,-0.1277791907061515,2.748948508722878,3.461057306042977,792.0,2216.0,4.144726128863087,1.6516832461902466,21.059621776361286,0.2277832,0.2277832,0.2230660571428571,1.901285467245812e-05,-0.2220154,3.143787564929432,1.9748534379811544e-05,2.923688744937804,5.0,0
1.2495592207847388,1.7955345805148617,0.1232231841870055,-1.1365949550951917,2.3863821788822714,3.012787420855381,901.0,1413.0,3.606483169016852,1.99703134073566,17.64788118824703,0.1529541,0.1529541,0.1436723857142857,1.0348460637684251e-05,-0.136322,3.157229127047098,9.043566330840718e-06,1.954258805087504,32.0,1
1.5939980463342067,2.436671061773548,-0.4870278373962127,0.2342052110925812,3.3273686769793267,4.250117412525168,1017.0,3261.0,5.131279563795062,1.2840393613587624,11.27677736415764,0.1609497,0.1982117,0.1907566571428571,1.0191466662715726e-05,-0.1982117,3.3803380266466934,1.3222172943218651e-05,0.7500357395021688,13.0,0
1.296743967666912,1.888967056806835,0.1391206631593024,-0.9674726219022084,2.532258299510965,3.2135919651466245,807.0,1627.0,3.864860966725957,2.0457666229300684,25.5946102282474,0.1635742,0.2082825,0.2035696857142857,1.1791475892125069e-05,-0.2082825,3.0171651391483807,1.2787397860612313e-05,0.9056298259988828,26.0,0
1.7172293600132127,2.805974620722397,-0.5625489503024167,0.3435739335357318,3.9462130747919097,5.142548046120161,1258.0,4379.0,6.286443857085021,1.2004578415232268,10.32030836430014,0.1265259,0.1265259,0.1232256285714285,9.508975905459594e-06,-0.1167603,1.0044118429703115,1.0583210066651276e-05,1.9675345920807144,21.0,0
1.4968416543622138,2.2991967349679863,-0.1981944968328441,-0.3519488928928494,3.1584417010817063,4.050814676634338,819.0,2622.0,4.905429592944024,1.3454482858001662,7.468770917782925,0.208252,0.208252,0.2051130142857142,1.5361352382963935e-05,-0.2072754,4.122244426277538,1.5947663919480016e-05,2.0055640990954045,20.0,0
1.5398464390172528,2.3744148125442885,-0.415412401344807,0.0333780006122562,3.251870512634966,4.1794064334449565,1043.0,2851.0,5.046580190653992,1.4044634242346088,13.190902987286291,0.1067505,0.1235657,0.1210763285714285,8.714631371599682e-06,-0.1235657,1.9739120933664327,9.727965199962885e-06,2.353071721384992,25.0,0
1.2617593233589544,1.869175413010977,0.1640879022400234,-1.1621115576826937,2.54708263809953,3.259654360531743,820.0,1435.0,3.939302052428512,1.7090609928628802,8.622708659879414,0.081604,0.081604,0.0734078528571428,6.821988908074541e-06,-0.06817627,1.4032934709375344,5.888745406935368e-06,1.4920077311090956,25.0,0
1.4811483970299124,2.2629737475540823,0.2119651586945299,-1.144305781053314,3.099103335279643,3.970589577605665,760.0,2559.0,4.803842112026559,2.0510983225889947,27.5696470955943,0.9999695,1.0,1.0,8.602320534579026e-05,-1.0,4.494592634499854,8.535301289625911e-05,6.985658720994768,22.0,1
1.727501178563542,2.982591566874694,0.524031770610402,-0.4397347063456154,4.442512215223569,6.000254615584755,1391.0,4557.0,7.544507470819497,0.7579547657895445,8.514178133581236,0.9999695,1.0,1.0,9.536093460510024e-05,-1.0,18.15620008468526,0.0001132456757084,1.907874904318581,3.0,0
1.3218933419297718,1.945982399984187,-0.2527131714256108,-0.2849865515571255,2.618400264047366,3.3251872217460168,636.0,1759.0,4.0033576238048605,1.5744348716912095,14.827148739630056,0.7429199,0.7429199,0.7096644714285715,5.583557225690223e-05,-0.494873,6.21910080658096,4.584035480406325e-05,0.8400740003594384,15.0,0
1.3046929388134012,1.930909939389557,-0.4894463697368685,0.1379793100159514,2.603915097768569,3.3022628754501806,832.0,1673.0,3.965235124546102,1.311063993753247,9.01157132506892,0.2382507,0.3184814,0.2933829,2.035421632789096e-05,-0.3184814,4.081017194312965,2.236221762292906e-05,2.052425427106835,12.0,1
1.4852568280834633,2.230612111983474,-0.5499269649532614,0.4977155392800637,3.0295914966031017,3.869930274836933,928.0,2541.0,4.667275434023631,1.1535927554432976,9.356288125594611,0.06680298,0.06680298,0.0644705642857143,5.459306394393049e-06,-0.06314087,2.530643976894824,5.392898776442857e-06,1.1323034430908028,22.0,0
1.5594272896606305,2.2932713169962886,-0.642364917585041,0.6048940760476584,3.048031381346215,3.82446436358772,967.0,3035.0,4.557072638786303,1.262594149561698,19.129555912708085,0.2573853,0.30896,0.2911551285714285,2.1559357061648272e-05,-0.30896,16.533407750774394,2.3550191480816984e-05,0.8470657733865175,10.0,0
1.4648189545394568,2.071504892525786,-0.6028866822877573,0.277683571418149,2.700819273026265,3.3500100816355296,973.0,2456.0,3.9562821139461697,1.3498878124150786,18.73147631591089,0.2113037,0.2113037,0.2097037285714285,1.509636200624176e-05,-0.2105408,2.235650313766409,1.6827116158130915e-05,0.9002613510813242,7.0,0
1.0802451211393955,1.5077425499828034,0.4024454543453296,-2.392963756727108,1.9723981472491483,2.4611952119149043,534.0,892.0,2.9717341655973204,2.577795749058964,23.64724170537534,0.9999695,1.0,1.0,0.0001138483401721,-1.0,11.278354266983644,0.0001083202477102,24.70189678922341,3.0,1
1.595746887722382,2.478575042481385,-0.4603125227947717,0.2337033081564385,3.358499565726308,4.2711651297548805,1142.0,3252.0,5.131132191971194,1.2721365361717565,10.395300864067046,0.09634399,0.09634399,0.0895429328571428,8.137417930479082e-06,-0.0657959,3.054176904919455,7.10573465672818e-06,1.6534464566272076,30.0,0
1.2482337064954427,1.81498709538844,0.2560086484063493,-1.1213727446790502,2.4267128631149806,3.076836007199065,787.0,1439.0,3.703360320780592,2.089424399948968,32.19546777084493,0.2902832,0.2948608,0.2893022857142857,2.2347077225845406e-05,-0.2948608,3.6574742904943593,2.3434450684006106e-05,7.226738965638192,10.0,1
1.3598300616859005,2.025964061050244,-0.1230264484866291,-0.6240329117299522,2.747589140115369,3.508229215101017,744.0,1903.0,4.2378727706199,1.840119905938434,23.95014597471396,0.2915955,0.2915955,0.2874319857142857,2.561532199696038e-05,-0.2533875,2.996447932677414,1.9721463521496345e-05,1.3114481481722329,24.0,0
1.5734510850322336,2.403883644762433,-0.5491462681952087,0.9181223096133756,3.287834935009674,4.212681509775118,852.0,3097.0,5.097830107986511,0.8204708865584552,4.709829014556494,0.3110352,0.3110352,0.2216709714285714,1.4929726127885847e-05,-0.2227783,0.5782614460206534,1.194066155152076e-05,2.0971024384561257,15.0,0
1.0857353634108298,1.5023123339913975,0.3909028932018639,-1.651804127474089,1.946234077815569,2.407420590421749,575.0,915.0,2.8712047843731447,2.234726665960985,20.35576862343408,0.9999695,1.0,1.0,8.698200495853269e-05,-1.0,5.242909885646834,9.420461321544784e-05,13.192532990482508,2.0,0
1.2542690897726854,1.8468261221424689,0.3990864246796514,-1.85123940484842,2.4902897227314447,3.165438604849794,654.0,1483.0,3.823133997120872,2.342729781111065,23.777743938972044,0.4043579,0.4043579,0.3678370714285715,3.2242281715206576e-05,-0.3244019,1.132255620629543,3.110329973799377e-05,1.58988546699542,14.0,1
1.4532642471504402,2.219785158499541,-0.0829773493966078,-0.5991660900209957,3.0477389800798256,3.912344465338538,831.0,2362.0,4.736062648065187,1.7452145935801002,15.308003165167316,0.1573486,0.1573486,0.1524832571428571,1.078440578722795e-05,-0.1124878,4.181242344317507,1.0387694999184057e-05,2.5863746431158146,34.0,0
1.405145458510834,2.10051032967307,-0.4406106803615404,0.7125328552648517,2.8434522321751685,3.6196476205133794,810.0,2150.0,4.359245265021098,0.729190285897519,4.41081854107514,0.9244385,0.9244385,0.7815813428571429,4.332907574659513e-05,-0.8457947,0.5143709780717847,4.189420155280985e-05,4.715806040213751,9.0,1
1.2395397887675752,1.7853879559743704,-0.3434570455539583,-0.1537188159266029,2.3715813379811546,2.984446289021502,740.0,1431.0,3.582218309609754,1.3002750751342538,9.222834862777498,0.6578979,0.6578979,0.5873761714285715,4.453709029647739e-05,-0.6106873,8.793808768618177,5.1778617711014464e-05,10.836082290707836,10.0,1
1.410548664494092,2.191933922605433,-0.0717452384079533,-0.7837393261363705,3.031573044002143,3.914327244477781,876.0,2155.0,4.755974402211296,1.695602910703146,13.3449368255504,0.2054138,0.2426147,0.2344142285714285,1.851598153400377e-05,-0.2426147,1.3240931995029377,1.957957206224708e-05,0.2664334838739119,15.0,1
1.3543053536524852,2.073310289850564,0.6235613111469283,-1.6946995215562917,2.858020758893882,3.6982315529827368,715.0,1898.0,4.533751796780231,2.326551929071193,19.312879743270567,0.3891602,0.3891602,0.3586207857142857,2.5981707593249785e-05,-0.2505188,2.333053255160669,2.260100126297061e-05,2.9448614198696244,14.0,1
1.301606856312238,1.888947161243805,-0.1915064378133847,0.0931055512977087,2.517927780076571,3.173018809565049,512.0,1673.0,3.808152498253758,1.7176413241149115,37.64418762127244,0.5173035,0.5173035,0.4910321714285714,3.305794050798765e-05,-0.4291077,1.056230367609284,3.341833545132153e-05,1.6358856924577103,17.0,0
1.5365098473566183,2.336372289934771,-0.1474029903066309,-0.5023936795402942,3.1920043187240426,4.092641571198406,935.0,2833.0,4.946921063333189,1.6675761795706214,13.14700509323267,0.1852112,0.1934204,0.1864493285714285,1.4926444032002694e-05,-0.1934204,1.2016204647216546,1.3223068171715596e-05,1.74719224413566,15.0,0
1.61602284511314,2.4561718448689183,-0.4257460685725159,0.1073510208523242,3.32195081127182,4.214469023928141,951.0,3417.0,5.066715072116109,1.541587294877687,19.46993492662013,0.2062073,0.2062073,0.1986127857142857,1.619438469907597e-05,-0.1308899,1.9131755278292104,1.2003591240830236e-05,0.3130223720818619,30.0,0
1.3325908771782204,1.9368530317517088,-0.6175073086135541,0.4326700810970132,2.565166481220357,3.2202097721742464,960.0,1786.0,3.819101317071017,1.111277311124966,16.65855540870686,0.1873169,0.2068176,0.1986563571428571,1.4302527218018393e-05,-0.2068176,3.065031851257255,1.4207056405040448e-05,2.248010238486709,14.0,0
1.7480397496118396,2.927548620847203,-0.5379104921029586,0.4843578184936292,4.112183577003972,5.330343081327321,1291.0,4789.0,6.483508615839067,1.1079502593107615,9.329602186730002,0.1036072,0.1036072,0.0998709442857142,8.384706012412464e-06,-0.09640503,0.4708752836327624,8.427266509050132e-06,0.6803096067789304,23.0,0
1.2998778602891756,1.7998849165243107,0.3345243723479282,-0.8905043614804119,2.318209765346033,2.8578123757602305,467.0,1677.0,3.3859660213937275,2.255241038302081,47.74065398333333,0.4935913,0.4935913,0.4612165142857142,4.507728017409944e-05,-0.391449,7.730377886081591,3.615243143772566e-05,2.2606477033795307,4.0,1
1.4233136607302035,2.157743630578163,-0.0143214653585955,-0.9574585148422076,2.941502745393118,3.774433907012501,973.0,2158.0,4.550888367019736,1.6708117786115406,8.68367331544855,0.04986572,0.08172607,0.0630231585714285,4.072489758357188e-06,-0.08172607,0.1761890575768178,4.127962172893802e-06,0.7164221929087894,36.0,0
1.705353303998721,2.654179690340116,-0.6187468871595219,0.484920826884421,3.624027394059567,4.62427800836978,1143.0,4255.0,5.5680930588033375,1.0717075795247717,9.337402572111865,0.1045227,0.1045227,0.1034414999999999,7.704982326065237e-06,-0.1045227,2.8795447475799643,9.272444114437709e-06,1.6235931699551476,12.0,0
1.122350384877755,1.5809334867259508,0.3999549913397824,-1.1961446032929215,2.083005419742888,2.6153052133300947,580.0,996.0,3.155450358479672,2.191003058304992,27.53585763510411,0.4151611,0.4151611,0.3991001571428572,3.746716286388124e-05,-0.3506775,6.507329492134336,3.499162729954315e-05,2.338523399055686,14.0,1
1.575249678917515,2.490665040645705,-0.5734191925257338,0.8306477483619014,3.413487164790744,4.357839785480256,1145.0,3143.0,5.22765644060743,0.7293256432207911,6.076728322817079,0.3710327,0.3849182,0.3798087,3.0298458860343155e-05,-0.3849182,1.177452049948224,3.0166785682378504e-05,4.663138206494075,14.0,0
1.1973267118571462,1.7437658266311982,-0.0778571465733397,-0.9957314184850228,2.3458169216438947,2.985327445637423,745.0,1259.0,3.627868395124543,1.6615049690475852,8.351752269911222,0.2230835,0.2230835,0.2160862428571428,1.78956634696465e-05,-0.2213135,2.8822901311044093,1.897633966961521e-05,4.580846768330067,12.0,1
1.1477655682748042,1.624374873206796,0.2858215664729549,-1.2803876135765562,2.149056821401358,2.713700177116912,779.0,1056.0,3.2625761284551733,2.099029159602725,20.816591884224778,0.08361816,0.08361816,0.0804879328571428,8.27686484842538e-06,-0.0826416,2.819346946618763,7.971860374435136e-06,2.5182733249832947,18.0,1
1.5917752465162185,2.3461864192309707,-0.5045291844437607,0.3360151982956994,3.118135978541466,3.912427849371002,943.0,3274.0,4.660751869318912,1.4468579092556142,19.726466764479905,0.3721619,0.3721619,0.3589346571428571,2.8952450548508983e-05,-0.2571106,3.491101030889177,1.8612675443741307e-05,2.059213627616649,13.0,0
1.129143463691603,1.603026182630103,0.3887731615486299,-0.5516891169573418,2.113451746321871,2.64960293567375,564.0,1045.0,3.189075790679121,1.988122152323768,34.822951900772,0.8247681,0.8247681,0.7766941571428572,6.125682145714548e-05,-0.6145325,5.138736221565863,5.333723055995407e-05,37.39382085739825,4.0,1
1.7030027485865986,2.742930022099096,-0.1840003865354292,-0.1078709193797443,3.8125561909322174,4.920890932475849,1108.0,4235.0,5.967019876564088,1.237534247114985,6.757861238245222,0.2252197,0.2252197,0.1988830571428571,1.5251076248863784e-05,-0.1640015,1.2110327012768345,1.2814273065845553e-05,3.231104998126282,11.0,0
1.3005309505174667,1.929800463893636,-0.0489976582218645,-1.519924318709905,2.604828775997328,3.3247603347750894,887.0,1594.0,4.013879624400601,1.934576239818914,11.685381023153797,0.1017151,0.1209412,0.1139613714285714,8.924698765269774e-06,-0.1209412,1.3113424082510683,9.343338578656477e-06,1.5449875373581343,35.0,0
1.058261160992907,1.436148966428135,0.2851749435952035,-1.77024203119677,1.8541944123774925,2.293190023710624,530.0,788.0,2.7317131418502085,2.4447582820840204,33.26670674318207,0.3015747,0.459259,0.4399239571428571,2.986035931662868e-05,-0.459259,7.158701415501985,2.8988871530130275e-05,3.222334556712108,7.0,1
1.088511108906283,1.4785017250670256,-0.0905292021845384,-0.5160641755588855,1.9025941852388653,2.343569690875799,699.0,875.0,2.767658339530869,1.2060424323676129,5.557694004989261,0.4750061,0.519104,0.4998474142857143,2.284151211653912e-05,-0.519104,1.1394244898917127,2.032854646670743e-05,0.9519747239693964,11.0,0
1.3431889658059537,1.9356330277406109,-0.4805338693415099,0.0588491047910159,2.568566844411144,3.2258433230599914,865.0,1848.0,3.850950284695136,1.4980064804343685,20.257844374971825,0.1951599,0.2197876,0.2150312,1.2458770279367253e-05,-0.2197876,4.846213711602296,1.516739443865915e-05,5.71821057451762,15.0,0
